name_x,team_x,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,position_x,conference,2026_wAV_Predictions
Var'Keyes Gumms,UNLV,-2.048939171,0.431782117,-0.629118437,-0.484260594,-0.202795029,0.346626142,-0.328959698,0.036924443,-0.157055253,-0.381972643,0.06045953,TE,MWC,1.009823467
Kaleb Edwards,Alabama,-2.147380215,1.537935117,-0.410118588,0.469442755,-0.086979941,0.342261615,-0.53352836,0.284642946,-0.286949195,0.720628159,0.034747328,TE,SEC,1.009791912
Shamar Porter,UConn,-1.991116668,2.034182075,-0.272922101,0.260886768,0.28483585,-0.325492179,-0.340971484,-0.082169556,0.081939523,0.667321965,0.160251762,WR,Ind,1.009593374
Sincere Brown,Colorado,-1.326329278,1.956355254,-0.238881437,-1.408326078,0.532480251,-0.999248942,-0.293476937,-0.627558014,0.451454131,-1.583377153,0.543683987,WR,B12,1.00939469
Kourdey Glass,Oregon State,-2.145686042,-3.392463608,-0.981316841,-2.057338634,-0.204648124,0.312429792,-0.543210078,-0.130893827,-0.166473105,-1.523024064,0.049842764,RB,PAC,1.009356395
Dillon Newton-Short,Virginia,-2.460489512,0.165933376,-0.811904069,0.739806969,0.094945148,-0.156861703,-0.687860723,-0.167762504,-0.036023445,-1.434647299,0.284732588,WR,ACC,1.009082366
Jaylan Hornsby,Syracuse,-2.199420517,1.080215703,-0.615047777,1.110227154,-0.081579555,0.237388747,-0.565439432,0.177193126,-0.169117815,1.021046246,0.005248473,WR,ACC,1.008873875
Baylin Brooks,Western Michigan,-1.666600922,1.941159033,-0.419048283,0.459458383,-0.078584301,0.108738733,-0.475587129,0.059479095,-0.114143087,0.163079643,0.059154476,WR,MAC,1.008838723
Sacovie White,Georgia,-2.256298563,-0.051441468,-0.900138184,0.240397873,0.070435705,-0.161490917,-0.601542821,-0.165279106,-0.043241273,-1.575775879,0.250852236,WR,SEC,1.008806777
Treyshun Hurry,Louisville,-1.562470681,2.08585351,-0.463575672,0.058413668,-0.075738531,0.038993141,-0.3595366,-0.022001169,-0.079391152,-0.438764552,0.063525527,WR,ACC,1.008735837
Hogan Hansen,Michigan,-1.891186479,-0.001297497,-0.755133078,0.15632091,-0.086062541,0.175658201,-0.510694948,0.065959364,-0.030755532,1.378847622,0.059043363,TE,B1G,1.008690541
Marshaun Brown,Nevada,-1.952558707,1.180398782,-0.670773105,0.944164643,0.089760843,-0.198959344,-0.526603874,-0.067935347,-0.0044096,-0.172305374,0.136458693,WR,MWC,1.008608153
Anthony Miller Jr.,Tulane,-2.213205924,-0.949690376,-0.976075176,-0.344411304,-0.126594352,0.217752897,-0.488450686,-0.029256623,-0.077058905,0.098874427,0.050051182,TE,AAC,1.008465021
Hunter Tipton,Middle Tennessee,-1.559407471,0.967297025,-0.383250279,-1.151295066,0.03864164,-0.141028407,-0.080720948,-0.152685054,0.045430365,-0.414392275,0.067519374,TE,CUSA,1.008347858
Quincy Porter,Ohio State,-2.550783861,2.347917631,-0.427259128,2.614475755,0.029169304,0.10861577,-0.798747999,0.187972439,-0.205691531,0.603767305,0.070200802,WR,B1G,1.00802282
Carson Brown,Iowa State,-2.115872789,2.069822149,-0.535807392,1.453141999,0.313580803,-0.611622876,-0.636974768,-0.290573712,0.087024678,-1.811906255,0.320587829,WR,B12,1.007679561
Khyair Spain,Memphis,-1.48636608,1.125677218,0.903037465,2.733410619,-0.200306458,-0.246722235,0.264365361,-0.61380581,0.429665167,-1.918163531,0.379863005,RB,AAC,1.007281215
Jason Wright,Buffalo,-1.488515861,-3.109780977,-0.344326329,-0.571287854,-0.499904237,0.273943888,0.015613323,-0.504189112,0.311039025,-0.655689499,0.124351247,QB,MAC,1.007215041
Ethan Dowdy,NC State,-1.934405447,1.203528863,-0.882640997,2.148262512,0.226074567,-0.726480336,-0.580293396,-0.420824267,0.209173618,-1.855535811,0.224082448,WR,ACC,1.006975993
Jacob Stewart,Louisville,-2.220889354,1.745831878,-0.277758546,0.268946172,0.158608752,-0.089073552,-0.366035735,-0.025541917,-0.012272058,0.581191715,0.075143456,TE,ACC,1.006691083
Trace Bruckler,Ole Miss,-2.111465384,1.894882324,-0.510868205,1.227709547,-0.036145049,0.095911867,-0.460647786,0.108087912,-0.169240709,0.011062274,0.035626215,TE,SEC,1.006625083
Arrington Maiden,Memphis,-1.805744183,-3.329386166,-0.633294316,-1.15870074,-0.641193013,0.779083967,-0.068038848,-0.160393036,-0.048108602,-0.647165779,0.007544338,QB,AAC,1.006529393
Jake Appleget,Northern Illinois,-2.243314037,-0.751560969,-0.896443326,-0.367854081,-0.061397744,0.136179334,-0.478122116,-0.034559186,-0.071148075,0.070296924,0.052622435,TE,MAC,1.006382009
Jordan King,California,-1.743797149,1.687237673,-0.449099496,0.04771458,0.11983718,-0.256915712,-0.375139401,-0.166513354,0.053544194,-0.642238925,0.205713782,WR,ACC,1.006280974
Rashid Williams,Washington,-2.150600707,1.413187448,-0.603242362,1.360374901,0.091407354,-0.132075902,-0.569463673,-0.068109999,0.010040723,0.076763956,0.184838665,WR,B1G,1.00607504
Will Monney,Oklahoma State,-2.356254443,0.279315534,-0.731773767,0.419966776,-0.206473957,0.538585745,-0.585316762,0.267715442,-0.266739874,1.171621514,-0.013242843,TE,B12,1.006056224
Anthony Simpson,Michigan,-1.63769236,-0.634804384,-1.085352414,0.466914627,-0.609764815,0.689509528,-0.588439879,0.139855412,-0.291495495,-0.650980264,-0.052181327,WR,B1G,1.006040632
Tre Williams III,North Texas,-1.596780888,2.57826412,0.178114083,-1.860369927,0.419480249,-0.629597924,0.303145358,-0.317344997,0.225102926,-0.581823091,0.169120726,TE,AAC,1.005973053
Sam Lee,Toledo,-2.484699875,-0.191774913,-0.85046366,0.174253486,0.091699481,0.085221944,-0.820549735,0.071127472,-0.129922174,0.128745508,0.309020393,TE,MAC,1.005885961
Sanfrisco Magee,Mississippi State,-2.418262365,0.325268639,-0.706746583,0.402551228,0.047712862,0.075961693,-0.567766806,0.016287389,-0.079414264,0.411332243,0.110033705,WR,SEC,1.004939373
Michael Scott,James Madison,-1.903225615,1.158233086,-0.573570853,0.712434835,2.827030248,0.339451312,-1.121235564,-0.446389483,-0.510968379,-1.52956691,0.054737696,WR,SBC,1.004712781
TK Hodges,Navy,-2.048591932,-2.178108949,-0.473539508,0.107651685,-0.991957071,1.346175032,0.679694219,-0.318536194,0.141952178,-0.421296412,0.079228154,WR,AAC,1.004638828
Terrance Gibbs,Georgia Southern,-1.789327408,-2.442100856,-0.63803575,-0.456726992,-0.604281295,0.663336033,-0.084033811,-0.217346096,-0.002574155,-0.959769998,0.031071271,RB,SBC,1.004474668
Jaquise Martin,Houston,-2.28499191,-0.629858457,-0.833791545,-0.395648771,0.077345706,-0.052898691,-0.593338464,-0.137618945,0.015823571,-0.191753332,0.194515181,WR,B12,1.003402003
TJ Lott,Old Dominion,-1.628042518,0.185259802,-0.749183799,-0.073106443,0.531750792,-1.206248008,-0.407048598,-0.716973019,0.460086281,-2.513983868,0.499656705,WR,SBC,1.003342067
Tim Grear Jr.,Akron,-1.903494819,1.346453839,-0.508126101,0.755984989,-0.01281693,0.055109367,-0.482853082,0.058402671,-0.052379009,0.845146371,0.073096947,WR,MAC,1.003155087
Malick Meiga,Coastal Carolina,-2.123586027,1.152039358,-0.557127713,0.623981382,-0.03521241,0.115457945,-0.524262521,0.035105344,-0.112416234,0.017359919,0.106966738,WR,SBC,1.00308732
Dasaahn Brame,Tennessee,-2.104672828,-0.274517136,-0.792104893,0.185481232,0.098620142,-0.295744557,-0.525342877,-0.311896102,0.122210088,-1.147587291,0.242252084,TE,SEC,1.003060842
Jackson Worley,Troy,-2.338633396,0.949326218,-0.774334629,1.185623303,0.016995125,-0.099725957,-0.546244513,-0.087904781,-0.119796148,-1.75812538,0.219981761,TE,SBC,1.002843007
Jackson Owens,New Mexico State,-2.177956968,-0.154107784,-0.802282674,0.074641717,0.183589932,-0.464379991,-0.542215582,-0.423297463,0.155187834,-2.064344907,0.305473987,WR,CUSA,1.002805347
Brayden Loftin,Kansas State,-2.183014452,-0.318058968,-0.81687105,-0.23404469,-0.107353565,0.259412788,-0.476859334,0.079369724,-0.144767958,0.328685872,0.061198373,TE,B12,1.002699097
Jamarion McDougle,Ball State,-2.520394469,1.44941124,-0.452034558,1.658221554,0.276604145,-0.215926682,-0.95609347,0.158286125,-0.155960737,0.75357491,0.168245323,WR,MAC,1.002495438
Jacob Jordan,Oklahoma,-2.226279666,2.144402768,-0.482000673,1.610058521,0.251677084,-0.31062984,-0.706866973,0.007778255,-0.064401643,-0.2155343,0.230096751,WR,SEC,1.002476129
Shelton Sampson Jr.,Louisiana,-0.741123743,4.32995782,0.325833305,-1.577728638,0.445357299,-0.96130645,0.386917718,-0.462764347,0.381791162,-0.788697875,0.14193359,WR,SBC,1.002247761
Jeffrey Johnson,California,-2.483083488,0.793022361,-0.841809302,1.468664241,0.094501125,-0.183569591,-0.739778616,-0.068148032,-0.143105114,-1.554994237,0.142882354,TE,ACC,1.002180955
David Pierro,Louisiana Tech,-2.198904047,0.339206043,-0.615232831,-0.249237838,0.443190684,-0.743254275,-0.504458791,-0.442021322,0.214175356,-1.760227605,0.380373308,WR,CUSA,1.001906494
Daylyn Upshaw,Miami,-2.235410908,3.158629514,-0.396172914,2.449799794,0.328451033,-0.507338283,-0.790155641,-0.108727649,-0.016912192,-1.131235631,0.326308069,WR,ACC,1.001902153
TJ Holmes,Memphis,-2.171272607,-0.149638343,-0.850120042,0.655158877,-0.137463075,0.288691675,-0.6052107,0.126955556,-0.132093482,1.02300128,0.047708684,WR,AAC,1.001793196
Jaden Greathouse,Notre Dame,-1.309031285,3.948552375,-0.035086573,0.695101421,0.114597638,-0.243795969,-0.414231786,-0.003449926,-0.032459439,-0.233128384,0.179967329,WR,Ind,1.001773539
Daniel Blood,Missouri,-2.308488108,0.990210731,-0.718888641,1.353982295,-0.039717524,0.128851752,-0.660330781,0.101449028,-0.163698959,0.231678934,0.055141752,WR,SEC,1.001601395
Simeon Evans,North Texas,-1.313601962,1.426693791,-0.289218134,-1.359371962,0.151906816,-0.3959699,-0.026423705,-0.287587747,0.168517453,-0.69756207,0.140619493,WR,AAC,1.001361939
Brooks Johnson,Coastal Carolina,-2.089990757,-0.166350213,-0.793775719,-0.00958975,0.006835753,0.022194121,-0.438898035,-0.015279695,-0.031695411,0.50666413,0.062981372,TE,SBC,1.001258439
Bryce Yates,Pittsburgh,-2.035489503,3.289902282,0.050003218,0.941729813,0.516593232,-0.77286591,-0.583680432,-0.294231311,0.157518663,-1.130425167,0.396780578,WR,ACC,1.000698993
Malik Elzy,Illinois,-2.18986562,1.198816073,-0.595647967,1.039509101,0.113731685,-0.134664034,-0.613983723,-0.039321815,-0.034035155,-0.144093342,0.211065508,WR,B1G,0.9999942
Justin Olson,Charlotte,-1.895707285,2.530061438,-0.322049255,1.685780477,0.142455891,-0.18438916,-0.614505857,-0.030254151,0.059057494,0.863262374,0.230649502,WR,AAC,0.999931763
Josh Dallas,Georgia Southern,-0.85851043,1.895602943,-0.201663867,-0.541089477,-0.051108278,-0.240564804,-0.240346357,-0.140904543,0.070926508,-0.409103972,0.096470097,WR,SBC,0.999299956
Tiger Bachmeier,BYU,-1.776575247,-0.031408995,-0.470224171,-0.301149436,-0.116866738,0.059578596,-0.237331472,-0.245801531,0.046490541,-0.913207488,0.051941427,WR,B12,0.999157679
Tre Shackelford,Tulane,-2.022891737,2.858373454,-0.311615636,1.699628663,0.048485158,-0.025083072,-0.487700888,0.048361529,-0.058734973,0.545307363,0.080245412,WR,AAC,0.999143226
Justin Williams-Thomas,Marshall,-1.114219275,-1.875332342,0.627045361,0.663619654,-0.695146297,0.395925472,0.228285403,-0.484725454,0.20613895,-1.966913294,0.12703921,RB,SBC,0.998791535
Taeo Todd,Georgia Southern,-1.057401879,-2.415409642,0.228850072,-0.532142865,-0.085393105,-0.430491529,0.135100255,-0.707005432,0.574217857,-0.417379146,0.270825665,RB,SBC,0.998679355
Jake Tarwater,Fresno State,-2.301239606,-0.724330556,-0.886550197,0.060047132,-0.193058704,0.343405673,-0.453894316,-0.004760604,-0.118769349,-0.12143016,0.039224997,TE,MWC,0.998227233
Devin Hyatt,Arizona,-2.50977084,1.516307807,-0.657948909,1.937508789,0.190608216,-0.365379174,-0.728456608,-0.213210956,-0.017609695,-1.945361254,0.302472904,WR,B12,0.99822316
Mack Moeller,Kansas,-2.605223907,-0.149696253,-0.940479961,1.059292332,-0.248097397,0.525604305,-0.665725068,0.205077595,-0.283276148,0.391819763,-0.015521243,WR,B12,0.998134811
Kyler Kasper,Oregon,-2.522918196,1.832235535,-0.69868466,2.309767266,0.384086131,-0.593658583,-0.84637821,-0.17356083,0.026857992,-1.238564491,0.34019937,WR,B1G,0.99800532
Thomas Wadsworth,UCF,-2.432770266,1.532072375,-0.789884296,2.347249553,0.151153313,-0.382149098,-0.702566668,-0.171725157,-0.054877182,-1.750458571,0.119049477,TE,B12,0.997865735
Chris Lawson Jr.,App State,-2.537275702,2.084021901,-0.648098811,2.621348764,0.119987275,-0.117415282,-0.773112522,0.043534391,-0.113786453,0.015175378,0.096890424,WR,SBC,0.997818233
Josh Phifer,James Madison,-2.641867386,1.58122104,-0.469136585,1.717677842,0.155957638,-0.161527442,-0.582490327,-0.103698429,-6.24E-05,-0.052597176,0.093439594,TE,SBC,0.997470096
Carson Tabaracci,USC,-2.491866801,2.550652764,-0.453809276,2.866544674,0.018004092,0.187930608,-0.697705072,0.215542502,-0.096915335,2.05436222,0.086844223,TE,B1G,0.997417119
Mario Sanders II,Illinois,-2.912836734,4.839486094,-0.35291864,5.535273435,0.40492898,-0.570625946,-0.931217071,-0.002096739,-0.07800702,-0.615137243,0.199885514,WR,B1G,0.997405456
Houston Thomas,UTSA,-1.2128779,2.263345825,-0.278975855,-0.590304765,-0.05116592,-0.074163682,-0.195033616,-0.108688926,0.020400374,-0.44203091,0.103156465,TE,AAC,0.996930059
Christian Berry,Kent State,-2.335277671,1.168974169,-0.564059822,1.294406421,-0.070596053,0.306604948,-0.735577771,0.232279595,-0.200692211,1.280917999,0.074016503,TE,MAC,0.996905802
Quentin Moore,Washington,-2.595373775,2.344371454,-0.476749294,2.607458954,0.015502563,0.142208406,-0.73347635,0.226565397,-0.247764415,0.599558002,0.013711744,TE,B1G,0.996864009
KD Hunter-Gibson,Charlotte,-2.872500585,5.411883301,-0.317912136,5.928222459,0.719872169,-1.234429151,-0.899633557,-0.191073812,0.030018735,-1.771085633,0.133826773,WR,AAC,0.996755153
Blake Buntyn,Texas A&M,-2.774235064,1.728984665,-0.678458866,2.752817529,-0.011388,0.204552558,-0.815734499,0.212081856,-0.241541259,0.529587154,0.080838913,WR,SEC,0.996674152
Amani Givens,Louisiana Tech,-1.020446092,-2.205890116,0.597256571,0.608183335,-0.908905083,0.720157959,0.555516942,-0.463289179,0.30756578,-0.887827271,0.173353602,RB,CUSA,0.996438523
Alex Capka-Jones,Illinois,-2.638789403,1.297625984,-0.677668491,1.958652507,0.046453925,0.077573145,-0.78799089,0.118103022,-0.182429231,0.182035539,0.101879478,WR,B1G,0.996344121
Jamarian Samuel,Georgia Southern,-0.993069504,-1.547084597,0.924565027,1.419268397,-1.19814721,1.194230416,1.144877521,-0.473459186,0.330367171,-0.826653278,0.148308074,RB,SBC,0.996254752
Cam'Ron Lacy,Middle Tennessee,-0.866522629,2.725068924,0.557080231,-1.262147562,0.409646082,-0.839713988,0.126539171,-0.561664911,0.377840093,-1.195675275,0.190099888,WR,CUSA,0.996212561
Leyton Smithson,Washington State,-2.239518355,-3.437030828,-1.38805683,-2.112952957,-0.35476064,0.590975356,-0.501071802,0.025341765,-0.208524217,-0.508661226,0.070860565,WR,PAC,0.996061665
Sam West,Mississippi State,-2.663394869,2.265794935,-0.428993185,2.526078594,0.128924897,0.010475292,-0.796395629,0.198136529,-0.210023184,0.643581473,0.085958744,TE,SEC,0.996020095
Javon Brown,Toledo,-1.959527896,2.14247623,-0.323062126,0.700956134,0.308840716,-0.408273512,-0.573102732,-0.114185166,0.094915107,0.538671839,0.186988426,WR,MAC,0.995107706
Jordan Dingle,South Carolina,-2.037296847,2.096533604,-0.345230565,1.026869003,0.068749434,-0.015236612,-0.527436358,0.063657011,-0.077553124,0.547427738,0.113596608,TE,SEC,0.994946289
Chauncey Magwood,Purdue,-2.449812507,0.581183549,-0.705120705,0.890839081,0.028911794,0.07951555,-0.70477955,0.053981588,-0.143165067,-0.055435249,0.149228266,WR,B1G,0.99456699
Kade Eldridge,Washington,-2.482918569,0.1109961,-0.886035785,1.401459565,-0.287671428,0.506846023,-0.642614124,0.207456964,-0.299734906,0.026896777,0.005047484,TE,B1G,0.994460934
Tony Kinsler,Pittsburgh,-2.398174852,-1.585878846,-1.149946008,-0.20377493,-0.303073892,0.443042201,-0.575466601,0.005797326,-0.205479335,-0.796645528,0.017132514,WR,ACC,0.994199678
Tate Nagy,Kansas,-2.152850105,-0.57223965,-0.899212365,0.492693106,0.58815927,0.8034126,-0.569408448,-0.023857488,-0.239216255,0.901338724,-0.035747601,WR,B12,0.994106535
Benji Gosnell,Virginia Tech,-1.706026573,0.605708037,-0.577615331,-0.541547534,-0.024860549,-0.054861397,-0.312405383,-0.088471373,-0.039244654,-0.567012948,0.054244273,TE,ACC,0.99404353
Nathan Leacock,North Carolina,-2.434424411,-0.426703413,-0.919665286,0.434658582,-0.088614271,0.249513996,-0.589324094,0.04342177,-0.113758937,0.22636684,0.154744818,WR,ACC,0.99378734
Tristian Gentry,Texas Tech,-2.390440941,1.112917259,-0.80562104,1.454498525,0.297938614,-0.585503764,-0.782986994,-0.248281935,-0.020131309,-2.47955827,0.290568971,WR,B12,0.993581569
Malachi Coleman,Minnesota,-2.356608862,1.561386188,-0.374282455,0.773477053,0.311880412,-0.340695528,-0.659592767,-0.098479685,-0.000134057,-0.515271379,0.333701591,WR,B1G,0.99349588
Davon Mitchell,Louisville,-2.564065153,-0.471474375,-0.973796799,0.731355899,-0.259052357,0.535929092,-0.658112643,0.190595266,-0.276629858,0.321505164,0.000800918,TE,ACC,0.993427457
Marquez Dortch,Troy,-1.931857772,-0.380925727,-0.872585341,0.486444934,-0.225848526,0.227104568,-0.521398994,0.031175788,-0.121226718,-0.055567951,0.032037112,WR,SBC,0.993156314
Christian Ross,Memphis,-2.077768037,0.526931239,-0.560553245,-0.648708453,0.12338017,-0.106028536,-0.271832943,-0.087604361,-0.008750879,-0.2845779,0.170521109,TE,AAC,0.993135305
Malik Clark,South Carolina,-2.613781653,0.69892839,-0.905594318,1.887270298,-0.131108264,0.308691343,-0.688631054,0.146375135,-0.220382562,0.194608935,0.041776969,WR,SEC,0.992986531
Cooper Rusk,Toledo,-2.188735899,0.563130598,-0.771036876,1.021403449,0.190846205,-0.470327231,-0.659655376,-0.298889522,0.071622438,-1.838614803,0.278291233,WR,MAC,0.99258438
Grayson Brousseau,Oklahoma State,-2.17558671,-1.771836114,-0.944156153,-1.128906885,-0.139436464,0.265855634,-0.412426997,-0.057821416,-0.035063472,0.385906615,0.069683504,TE,B12,0.992409718
Jer'Michael Carter,Oklahoma,-1.905590556,0.773317816,-0.786394451,0.599564144,0.086557372,-0.229410141,-0.629705423,-0.124298378,-0.02247702,-1.177215175,0.288381382,WR,SEC,0.991925688
Keontez Lewis,Oklahoma,-1.627951716,2.899011684,-0.355770576,1.346106416,0.221890981,-0.546740589,-0.410155635,-0.203973513,0.097157098,-0.834731693,0.145263689,WR,SEC,0.991821013
Jaedon Wilson,UCLA,-2.142572671,1.587085051,-0.501063982,1.400430308,0.080989394,-0.121312322,-0.58836796,-0.015403741,-0.045543439,0.144109498,0.094528827,WR,B1G,0.99175726
Nate Boerkircher,Texas A&M,-2.050124374,1.851252607,-0.437046865,1.152972076,-0.079242197,0.16930904,-0.545704771,0.169095884,-0.220588174,0.090324131,0.039790898,TE,SEC,0.991369019
Sterling Lockett,Kansas State,-1.638745005,0.181630392,-0.869980651,1.011892661,2.913036072,1.859929151,-0.466263442,-0.458372597,-0.493973996,0.44860351,0.218401968,WR,B12,0.990844543
Jacob Jenkins,Liberty,-1.914838871,2.281307153,-0.268496114,0.563405012,0.125876961,-0.177695989,-0.362618903,-0.02869218,-0.040972119,-0.268892646,0.151214138,TE,CUSA,0.990745957
Logan Ramper,West Virginia,-2.689118192,1.350157442,-0.818413903,2.651515372,-0.150067204,0.3599725,-0.715281099,0.240066728,-0.279678753,0.522140737,-0.015356855,WR,B12,0.990708936
Cade Cunningham,Jacksonville State,-2.159732989,-4.978955761,-1.624982673,-3.386302765,-0.597816916,0.919214845,-0.394273071,0.006148821,-0.250415884,-0.741704702,-0.028630245,QB,CUSA,0.990540664
Camden Etheredge,Auburn,-2.737136071,3.184474858,-0.63410656,4.154013245,0.294089451,-0.435186324,-0.856442744,-0.002950677,-0.077263434,-0.443170425,0.134684899,TE,SEC,0.99044013
Andreas Paaske,Arkansas,-2.328853298,1.63801011,-0.595676444,1.826646872,-0.091463836,0.259917299,-0.556719328,0.230548981,-0.217711691,0.975896324,-0.020798724,TE,SEC,0.990420953
Reggie Frischknecht,BYU,-2.651379007,1.028744691,-0.840226246,2.38864668,-0.171807972,0.361340404,-0.709292543,0.21178612,-0.273883937,0.319974834,-0.015070468,WR,B12,0.990394693
Will Anciaux,Kansas State,-2.316477745,1.225175722,-0.62868042,0.997483326,-0.150879776,0.377818006,-0.384169216,0.195798407,-0.195022457,0.960808805,-0.039668575,TE,B12,0.990394184
