iter	Passed	Remaining
989	4422	4511
990	4425	4506
991	4429	4500
992	4432	4494
993	4435	4488
994	4438	4483
995	4441	4477
996	4444	4471
997	4448	4466
998	4451	4460
999	4454	4454
1000	4457	4448
1001	4461	4443
1002	4464	4437
1003	4467	4432
1004	4470	4426
1005	4474	4420
1006	4477	4415
1007	4480	4409
1008	4483	4403
1009	4487	4398
1010	4490	4392
1011	4493	4386
1012	4496	4381
1013	4499	4375
1014	4502	4369
1015	4506	4364
1016	4509	4358
1017	4512	4352
1018	4515	4347
1019	4519	4341
1020	4524	4338
1021	4528	4333
1022	4531	4328
1023	4535	4323
1024	4539	4318
1025	4543	4313
1026	4547	4308
1027	4550	4302
1028	4555	4298
1029	4558	4293
1030	4562	4288
1031	4566	4283
1032	4569	4277
1033	4573	4272
1034	4576	4267
1035	4579	4261
1036	4583	4256
1037	4586	4250
1038	4590	4245
1039	4593	4240
1040	4597	4235
1041	4601	4230
1042	4605	4225
1043	4608	4220
1044	4612	4215
1045	4616	4210
1046	4619	4204
1047	4622	4198
1048	4625	4193
1049	4628	4187
1050	4631	4182
1051	4634	4176
1052	4637	4170
1053	4641	4165
1054	4644	4159
1055	4647	4154
1056	4650	4148
1057	4653	4143
1058	4658	4139
1059	4661	4133
1060	4664	4127
1061	4673	4127
1062	4677	4122
1063	4680	4117
1064	4683	4111
1065	4687	4106
1066	4690	4101
1067	4694	4096
1068	4697	4091
1069	4701	4085
1070	4704	4080
1071	4707	4075
1072	4711	4070
1073	4714	4064
1074	4717	4059
1075	4721	4054
1076	4725	4049
1077	4728	4044
1078	4731	4038
1079	4734	4033
1080	4737	4027
1081	4740	4022
1082	4743	4016
1083	4747	4011
1084	4750	4005
1085	4754	4001
1086	4757	3996
1087	4760	3990
1088	4763	3985
1089	4767	3979
1090	4770	3974
1091	4774	3970
1092	4782	3968
1093	4787	3964
1094	4792	3960
1095	4795	3955
1096	4799	3950
1097	4803	3946
1098	4807	3941
1099	4810	3936
1100	4814	3931
1101	4818	3926
1102	4822	3921
1103	4827	3917
1104	4833	3915
1105	4842	3914
1106	4852	3914
1107	4859	3912
1108	4868	3911
1109	4876	3910
1110	4888	3912
1111	4899	3912
1112	4907	3910
1113	4916	3910
1114	4923	3907
1115	4931	3906
1116	4935	3901
1117	4939	3896
1118	4943	3892
1119	4948	3887
1120	4952	3883
1121	4957	3879
1122	4961	3874
1123	4964	3869
1124	4970	3866
1125	4975	3861
1126	4979	3857
1127	4982	3851
1128	4986	3846
1129	4989	3841
1130	4992	3835
1131	4995	3830
1132	4998	3825
1133	5006	3823
1134	5010	3818
1135	5016	3815
1136	5019	3809
1137	5022	3804
1138	5025	3799
1139	5028	3793
1140	5032	3788
1141	5035	3783
1142	5038	3777
1143	5041	3772
1144	5044	3767
1145	5048	3761
1146	5053	3758
1147	5058	3754
1148	5061	3748
1149	5065	3743
1150	5068	3738
1151	5072	3733
1152	5075	3728
1153	5079	3723
1154	5086	3721
1155	5090	3716
1156	5093	3711
1157	5096	3705
1158	5101	3701
1159	5108	3699
1160	5117	3698
1161	5127	3697
1162	5136	3696
1163	5144	3694
1164	5149	3690
1165	5154	3686
1166	5164	3686
1167	5170	3682
1168	5173	3677
1169	5177	3673
1170	5181	3668
1171	5184	3662
1172	5188	3657
1173	5192	3653
1174	5196	3648
1175	5200	3643
1176	5203	3638
1177	5207	3633
1178	5210	3628
1179	5213	3622
1180	5216	3617
1181	5219	3611
1182	5222	3606
1183	5226	3602
1184	5230	3597
1185	5233	3592
1186	5237	3587
1187	5241	3582
1188	5244	3577
1189	5248	3572
1190	5252	3567
1191	5257	3563
1192	5260	3558
1193	5264	3553
1194	5267	3548
1195	5270	3543
1196	5273	3537
1197	5277	3532
1198	5280	3527
1199	5283	3522
1200	5287	3517
1201	5290	3512
1202	5293	3507
1203	5296	3501
1204	5300	3496
1205	5303	3491
1206	5306	3486
1207	5309	3481
1208	5312	3476
1209	5316	3470
1210	5319	3465
1211	5322	3460
1212	5325	3455
1213	5328	3450
1214	5332	3445
1215	5335	3439
1216	5338	3434
1217	5341	3429
1218	5344	3424
1219	5347	3419
1220	5351	3414
1221	5354	3409
1222	5360	3405
1223	5368	3403
1224	5377	3402
1225	5383	3399
1226	5387	3393
1227	5390	3388
1228	5393	3383
1229	5397	3378
1230	5400	3373
1231	5403	3368
1232	5406	3363
1233	5409	3358
1234	5413	3353
1235	5416	3347
1236	5419	3342
1237	5422	3337
1238	5425	3332
1239	5428	3327
1240	5432	3322
1241	5435	3317
1242	5438	3312
1243	5441	3306
1244	5444	3301
1245	5447	3296
1246	5450	3291
1247	5454	3286
1248	5460	3283
1249	5463	3278
1250	5466	3273
1251	5470	3268
1252	5474	3263
1253	5478	3258
1254	5481	3254
1255	5486	3249
1256	5490	3245
1257	5499	3243
1258	5507	3241
1259	5515	3239
1260	5532	3242
1261	5539	3239
1262	5546	3236
1263	5555	3234
1264	5564	3233
1265	5574	3232
1266	5582	3229
1267	5590	3227
1268	5598	3224
1269	5606	3222
1270	5612	3219
1271	5617	3215
1272	5621	3210
1273	5626	3206
1274	5631	3202
1275	5636	3198
1276	5642	3194
1277	5648	3191
1278	5651	3185
1279	5656	3181
1280	5659	3176
1281	5662	3171
1282	5666	3166
1283	5669	3161
1284	5672	3156
1285	5675	3151
1286	5678	3145
1287	5681	3140
1288	5684	3135
1289	5687	3130
1290	5690	3125
1291	5693	3120
1292	5697	3115
1293	5700	3110
1294	5705	3105
1295	5711	3102
1296	5715	3097
1297	5718	3092
1298	5721	3087
1299	5724	3082
1300	5727	3077
1301	5730	3071
1302	5734	3067
1303	5738	3062
1304	5744	3059
1305	5748	3054
1306	5753	3050
1307	5758	3046
1308	5764	3042
1309	5772	3040
1310	5780	3037
1311	5787	3034
1312	5795	3032
1313	5802	3029
1314	5810	3027
1315	5818	3024
1316	5830	3023
1317	5838	3021
1318	5844	3017
1319	5851	3014
1320	5858	3011
1321	5866	3008
1322	5873	3005
1323	5880	3002
1324	5888	3000
1325	5898	2998
1326	5910	2997
1327	5921	2996
1328	5928	2993
1329	5940	2992
1330	5948	2990
1331	5957	2987
1332	5967	2986
1333	5975	2983
1334	5984	2980
1335	5992	2978
1336	5999	2975
1337	6007	2972
1338	6017	2970
1339	6023	2966
1340	6032	2964
1341	6040	2961
1342	6049	2959
1343	6057	2956
1344	6065	2954
1345	6078	2953
1346	6084	2949
1347	6090	2945
1348	6101	2944
1349	6108	2941
1350	6117	2938
1351	6124	2935
1352	6133	2933
1353	6145	2931
1354	6152	2928
1355	6159	2925
1356	6167	2922
1357	6177	2920
1358	6187	2918
1359	6193	2914
1360	6203	2912
1361	6209	2908
1362	6219	2906
1363	6229	2904
1364	6234	2900
1365	6243	2897
1366	6251	2894
1367	6262	2893
1368	6271	2890
1369	6281	2888
1370	6290	2886
1371	6298	2882
1372	6304	2878
1373	6311	2875
1374	6321	2873
1375	6329	2870
1376	6336	2866
1377	6342	2862
1378	6351	2860
1379	6358	2856
1380	6365	2853
1381	6373	2850
1382	6380	2846
1383	6383	2841
1384	6387	2836
1385	6390	2830
1386	6393	2825
1387	6396	2820
1388	6399	2815
1389	6402	2809
1390	6405	2804
1391	6408	2799
1392	6412	2794
1393	6418	2790
1394	6421	2785
1395	6425	2780
1396	6429	2775
1397	6433	2770
1398	6436	2765
1399	6440	2760
1400	6443	2755
1401	6447	2750
1402	6451	2745
1403	6454	2740
1404	6458	2735
1405	6466	2731
1406	6470	2727
1407	6473	2721
1408	6477	2717
1409	6483	2712
1410	6487	2707
1411	6493	2704
1412	6501	2701
1413	6510	2697
1414	6517	2694
1415	6526	2691
1416	6533	2688
1417	6540	2684
1418	6548	2681
1419	6556	2677
1420	6573	2678
1421	6582	2675
1422	6587	2671
1423	6592	2666
1424	6596	2661
1425	6601	2657
1426	6614	2656
1427	6628	2654
1428	6642	2654
1429	6658	2653
1430	6672	2653
1431	6689	2653
1432	6705	2653
1433	6719	2652
1434	6734	2651
1435	6741	2647
1436	6750	2644
1437	6758	2641
1438	6761	2635
1439	6764	2630
1440	6767	2625
1441	6772	2620
1442	6777	2616
1443	6781	2611
1444	6785	2606
1445	6789	2601
1446	6792	2595
1447	6796	2590
1448	6799	2585
1449	6804	2580
1450	6809	2576
1451	6813	2571
1452	6816	2566
1453	6819	2560
1454	6823	2555
1455	6827	2550
1456	6830	2545
1457	6833	2540
1458	6838	2535
1459	6844	2531
1460	6848	2526
1461	6852	2521
1462	6856	2516
1463	6861	2512
1464	6866	2507
1465	6874	2504
1466	6882	2500
1467	6890	2497
1468	6898	2493
1469	6906	2489
1470	6920	2488
1471	6929	2485
1472	6939	2482
1473	6943	2477
1474	6947	2472
1475	6950	2467
1476	6953	2462
1477	6956	2457
1478	6960	2451
1479	6964	2446
1480	6968	2441
1481	6971	2436
1482	6974	2431
1483	6977	2426
1484	6980	2420
1485	6983	2415
1486	6986	2410
1487	6989	2405
1488	6994	2400
1489	6997	2395
1490	7001	2390
1491	7004	2385
1492	7008	2379
1493	7012	2374
1494	7015	2369
1495	7018	2364
1496	7026	2361
1497	7029	2355
1498	7033	2350
1499	7036	2345
1500	7039	2340
1501	7042	2335
1502	7045	2329
1503	7048	2324
1504	7052	2319
1505	7055	2314
1506	7058	2309
1507	7061	2303
1508	7064	2298
1509	7067	2293
1510	7070	2288
1511	7074	2283
1512	7077	2277
1513	7080	2272
1514	7083	2267
1515	7086	2262
1516	7090	2257
1517	7093	2252
1518	7096	2247
1519	7099	2241
1520	7102	2236
1521	7105	2231
1522	7108	2226
1523	7112	2221
1524	7115	2216
1525	7118	2211
1526	7121	2205
1527	7124	2200
1528	7127	2195
1529	7131	2190
1530	7134	2185
1531	7137	2180
1532	7140	2175
1533	7143	2170
1534	7146	2164
1535	7149	2159
1536	7152	2154
1537	7156	2149
1538	7159	2144
1539	7162	2139
1540	7165	2134
1541	7168	2129
1542	7171	2124
1543	7174	2119
1544	7177	2113
1545	7181	2108
1546	7184	2103
1547	7187	2098
1548	7190	2093
1549	7193	2088
1550	7197	2083
1551	7200	2078
1552	7203	2073
1553	7206	2068
1554	7209	2063
1555	7212	2058
1556	7215	2052
1557	7218	2047
1558	7222	2042
1559	7225	2037
1560	7228	2032
1561	7231	2027
1562	7234	2022
1563	7237	2017
1564	7240	2012
1565	7244	2007
1566	7247	2002
1567	7250	1997
1568	7253	1992
