iter	Passed	Remaining
1638	4571	1006
1639	4572	1003
1640	4573	1000
1641	4575	997
1642	4576	994
1643	4578	991
1644	4579	988
1645	4581	985
1646	4582	982
1647	4584	979
1648	4585	976
1649	4587	973
1650	4588	969
1651	4590	966
1652	4591	963
1653	4592	960
1654	4594	957
1655	4595	954
1656	4597	951
1657	4599	948
1658	4600	945
1659	4601	942
1660	4603	939
1661	4604	936
1662	4606	933
1663	4607	930
1664	4609	927
1665	4610	924
1666	4611	921
1667	4614	918
1668	4616	915
1669	4618	912
1670	4620	909
1671	4622	906
1672	4624	903
1673	4625	900
1674	4627	897
1675	4629	895
1676	4632	892
1677	4634	889
1678	4636	886
1679	4639	883
1680	4640	880
1681	4642	877
1682	4643	874
1683	4645	871
1684	4647	868
1685	4649	865
1686	4650	862
1687	4652	859
1688	4653	856
1689	4655	853
1690	4656	850
1691	4658	848
1692	4659	844
1693	4661	841
1694	4662	839
1695	4664	836
1696	4665	833
1697	4666	830
1698	4668	827
1699	4670	824
1700	4671	821
1701	4673	818
1702	4674	815
1703	4676	812
1704	4677	809
1705	4678	806
1706	4681	803
1707	4684	800
1708	4687	798
1709	4690	795
1710	4693	792
1711	4696	790
1712	4699	787
1713	4701	784
1714	4703	781
1715	4706	778
1716	4707	775
1717	4709	773
1718	4710	770
1719	4712	767
1720	4713	764
1721	4715	761
1722	4716	758
1723	4717	755
1724	4719	752
1725	4720	749
1726	4722	746
1727	4723	743
1728	4724	740
1729	4726	737
1730	4727	734
1731	4729	731
1732	4730	728
1733	4731	725
1734	4733	722
1735	4734	720
1736	4736	717
1737	4737	714
1738	4739	711
1739	4740	708
1740	4742	705
1741	4743	702
1742	4744	699
1743	4746	696
1744	4747	693
1745	4749	690
1746	4750	688
1747	4752	685
1748	4753	682
1749	4758	679
1750	4761	677
1751	4763	674
1752	4765	671
1753	4767	668
1754	4770	665
1755	4773	663
1756	4775	660
1757	4778	657
1758	4779	654
1759	4781	651
1760	4782	649
1761	4784	646
1762	4785	643
1763	4787	640
1764	4788	637
1765	4789	634
1766	4791	631
1767	4792	628
1768	4796	626
1769	4797	623
1770	4799	620
1771	4801	617
1772	4802	614
1773	4803	611
1774	4805	609
1775	4806	606
1776	4808	603
1777	4809	600
1778	4810	597
1779	4812	594
1780	4813	591
1781	4815	589
1782	4816	586
1783	4818	583
1784	4819	580
1785	4820	577
1786	4822	574
1787	4823	571
1788	4825	569
1789	4827	566
1790	4828	563
1791	4829	560
1792	4831	557
1793	4832	554
1794	4834	552
1795	4835	549
1796	4837	546
1797	4839	543
1798	4843	541
1799	4845	538
1800	4847	535
1801	4849	532
1802	4854	530
1803	4856	527
1804	4858	524
1805	4861	522
1806	4864	519
1807	4866	516
1808	4868	514
1809	4870	511
1810	4873	508
1811	4878	506
1812	4882	503
1813	4885	500
1814	4888	498
1815	4891	495
1816	4893	492
1817	4895	490
1818	4896	487
1819	4899	484
1820	4901	481
1821	4903	479
1822	4904	476
1823	4906	473
1824	4908	470
1825	4910	467
1826	4912	465
1827	4915	462
1828	4917	459
1829	4919	457
1830	4921	454
1831	4922	451
1832	4924	448
1833	4926	445
1834	4929	443
1835	4931	440
1836	4933	437
1837	4935	435
1838	4937	432
1839	4938	429
1840	4940	426
1841	4941	423
1842	4943	421
1843	4945	418
1844	4946	415
1845	4948	412
1846	4950	410
1847	4951	407
1848	4953	404
1849	4955	401
1850	4958	399
1851	4960	396
1852	4961	393
1853	4963	390
1854	4965	388
1855	4966	385
1856	4969	382
1857	4970	379
1858	4972	377
1859	4974	374
1860	4976	371
1861	4978	368
1862	4980	366
1863	4981	363
1864	4983	360
1865	4985	358
1866	4987	355
1867	4989	352
1868	4991	349
1869	4995	347
1870	4997	344
1871	5000	341
1872	5002	339
1873	5006	336
1874	5008	333
1875	5010	331
1876	5014	328
1877	5017	325
1878	5020	323
1879	5022	320
1880	5025	317
1881	5026	315
1882	5031	312
1883	5033	309
1884	5036	307
1885	5040	304
1886	5043	302
1887	5045	299
1888	5046	296
1889	5048	293
1890	5049	291
1891	5050	288
1892	5051	285
1893	5053	282
1894	5055	280
1895	5056	277
1896	5058	274
1897	5059	271
1898	5061	269
1899	5062	266
1900	5064	263
1901	5066	261
1902	5067	258
1903	5069	255
1904	5071	252
1905	5072	250
1906	5074	247
1907	5075	244
1908	5076	242
1909	5078	239
1910	5079	236
1911	5080	233
1912	5084	231
1913	5085	228
1914	5090	225
1915	5093	223
1916	5095	220
1917	5097	217
1918	5098	215
1919	5101	212
1920	5103	209
1921	5106	207
1922	5108	204
1923	5110	201
1924	5112	199
1925	5118	196
1926	5120	193
1927	5125	191
1928	5126	188
1929	5128	186
1930	5129	183
1931	5131	180
1932	5132	177
1933	5133	175
1934	5135	172
1935	5136	169
1936	5138	167
1937	5140	164
1938	5142	161
1939	5144	159
1940	5147	156
1941	5148	153
1942	5149	151
1943	5151	148
1944	5152	145
1945	5154	143
1946	5155	140
1947	5156	137
1948	5158	134
1949	5159	132
1950	5160	129
1951	5162	126
1952	5163	124
1953	5165	121
1954	5166	118
1955	5168	116
1956	5170	113
1957	5171	110
1958	5173	108
1959	5175	105
1960	5176	102
1961	5179	100
1962	5181	97
1963	5183	95
1964	5187	92
1965	5190	89
1966	5191	87
1967	5194	84
1968	5196	81
1969	5199	79
1970	5200	76
1971	5202	73
1972	5203	71
1973	5204	68
1974	5206	65
1975	5207	63
1976	5208	60
1977	5210	57
1978	5211	55
1979	5213	52
1980	5214	50
1981	5216	47
1982	5218	44
1983	5219	42
1984	5220	39
1985	5222	36
1986	5225	34
1987	5228	31
1988	5230	28
1989	5232	26
1990	5234	23
1991	5238	21
1992	5241	18
1993	5244	15
1994	5248	13
1995	5250	10
1996	5258	7
1997	5265	5
1998	5269	2
1999	5272	0
